, time, Time(h), current, voltage,Cycle, step, disAh, chgAh
64,3780.0,1.05,0.0766666666666666,2.744919804747914,0.0,2.0,0.003833333333333334,0.0
65,3840.0,1.0666666666666669,0.0766666666666666,2.737949202184967,0.0,2.0,0.0051111111111111236,0.0
66,3900.0,1.0833333333333333,0.0766666666666666,2.7314029960381445,0.0,2.0,0.006388888888888879,0.0
67,3960.0,1.1,0.0766666666666666,2.725124933618328,0.0,2.0,0.007666666666666668,0.0
68,4020.0,1.1166666666666667,0.0766666666666666,2.719023520888291,0.0,2.0,0.00894444444444444,0.0
69,4080.0,1.1333333333333333,0.0766666666666666,2.7130396979710514,0.0,2.0,0.010222222222222212,0.0
70,4140.0,1.15,0.0766666666666666,2.70713189110752,0.0,2.0,0.011499999999999984,0.0
71,4200.0,1.1666666666666667,0.0766666666666666,2.701268296507881,0.0,2.0,0.012777777777777773,0.0
72,4260.0,1.1833333333333331,0.0766666666666666,2.6954247173215906,0.0,2.0,0.014055555555555528,0.0
73,4320.0,1.2,0.0766666666666666,2.6895833172455887,0.0,2.0,0.015333333333333317,0.0
74,4380.0,1.2166666666666666,0.0766666666666666,2.683729475681951,0.0,2.0,0.01661111111111109,0.0
75,4440.0,1.2333333333333334,0.0766666666666666,2.6778509403589648,0.0,2.0,0.01788888888888888,0.0
76,4500.0,1.25,0.0766666666666666,2.6719372482906936,0.0,2.0,0.019166666666666655,0.0
77,4560.0,1.2666666666666666,0.0766666666666666,2.6659793193241854,0.0,2.0,0.02044444444444443,0.0
78,4620.0,1.2833333333333334,0.0766666666666666,2.659969163766184,0.0,2.0,0.02172222222222222,0.0
79,4680.0,1.3,0.0766666666666666,2.6538996671794783,0.0,2.0,0.022999999999999993,0.0
80,4740.0,1.3166666666666669,0.0766666666666666,2.647764428450557,0.0,2.0,0.024277777777777784,0.0
81,4800.0,1.3333333333333333,0.0766666666666666,2.641557635329057,0.0,2.0,0.02555555555555554,0.0
82,4860.0,1.35,0.0766666666666666,2.63527405305706,0.0,2.0,0.02683333333333333,0.0
83,4920.0,1.3666666666666667,0.0766666666666666,2.628908565623133,0.0,2.0,0.028111111111111104,0.0
84,4980.0,1.3833333333333333,0.0766666666666666,2.6224566294893386,0.0,2.0,0.029388888888888878,0.0
85,5040.0,1.4,0.0766666666666666,2.615913915168316,0.0,2.0,0.03066666666666665,0.0
86,5100.0,1.4166666666666667,0.0766666666666666,2.609276599749421,0.0,2.0,0.03194444444444444,0.0
87,5160.0,1.4333333333333331,0.0766666666666666,2.602540809769355,0.0,2.0,0.033222222222222195,0.0
88,5220.0,1.45,0.0766666666666666,2.5957029478147486,0.0,2.0,0.03449999999999998,0.0
89,5280.0,1.4666666666666666,0.0766666666666666,2.5887595723068104,0.0,2.0,0.035777777777777756,0.0
90,5340.0,1.4833333333333334,0.0766666666666666,2.581707373679124,0.0,2.0,0.03705555555555554,0.0
91,5400.0,1.5,0.0766666666666666,2.574543153565338,0.0,2.0,0.038333333333333316,0.0
92,5460.0,1.5166666666666666,0.0766666666666666,2.5672638065402094,0.0,2.0,0.03961111111111109,0.0
93,5520.0,1.5333333333333334,0.0766666666666666,2.559866304044993,0.0,2.0,0.04088888888888888,0.0
94,5580.0,1.55,0.0766666666666666,2.5523476801941403,0.0,2.0,0.04216666666666665,0.0
95,5640.0,1.5666666666666669,0.0766666666666666,2.5447050192109923,0.0,2.0,0.04344444444444444,0.0
96,5700.0,1.5833333333333333,0.0766666666666666,2.536935444279803,0.0,2.0,0.04472222222222219,0.0
97,5760.0,1.6,0.0766666666666666,2.529036107633076,0.0,2.0,0.04599999999999998,0.0
98,5820.0,1.6166666666666667,0.0766666666666666,2.521004181718812,0.0,2.0,0.04727777777777775,0.0
99,5880.0,1.6333333333333333,0.0766666666666666,2.5128368513133843,0.0,2.0,0.048555555555555525,0.0
100,5940.0,1.65,0.0766666666666666,2.5045313064633725,0.0,2.0,0.0498333333333333,0.0
101,6000.0,1.6666666666666667,0.0766666666666666,2.496084736154573,0.0,2.0,0.051111111111111086,0.0
102,6060.0,1.6833333333333331,0.0766666666666666,2.487494322619079,0.0,2.0,0.05238888888888884,0.0
103,6120.0,1.7,0.0766666666666666,2.4787572362022425,0.0,2.0,0.053666666666666626,0.0
104,6180.0,1.7166666666666666,0.0766666666666666,2.469870630720747,0.0,2.0,0.0549444444444444,0.0
105,6240.0,1.7333333333333334,0.0766666666666666,2.460831639251216,0.0,2.0,0.05622222222222219,0.0
106,6300.0,1.75,0.0766666666666666,2.4516373702959364,0.0,2.0,0.05749999999999996,0.0
