,Step_Time(s),Time(h),Current(A),Voltage(V),Cycle,Step_Index,Discharge_Capacity(Ah),Charge_Capacity(Ah)
123,7320.0,2.033333333333333,-0.1666666666666666,4.199231507335737,0.0,2.0,0.0,0.008333333333333297
124,7337.652498250406,2.038236805069557,-0.1666666666666666,4.199989999710866,0.0,2.0,0.0,0.011111111111111063
125,7337.6524982514065,2.038236805069835,0.0,4.188667017398201,0.0,3.0,0.0,0.011111111111111063
126,7397.652498250406,2.054903471736224,0.0,4.185172451562456,0.0,3.0,0.0,0.011111111111111063
127,7457.652498250406,2.0715701384028904,0.0,4.184338968267082,0.0,3.0,0.0,0.011111111111111063
128,7517.652498250406,2.088236805069557,0.0,4.183900805381708,0.0,3.0,0.0,0.011111111111111063
129,7577.652498250406,2.104903471736224,0.0,4.183631788797563,0.0,3.0,0.0,0.011111111111111063
130,7637.652498250406,2.1215701384028907,0.0,4.183445328251637,0.0,3.0,0.0,0.011111111111111063
131,7697.652498250406,2.1382368050695573,0.0,4.183310040929936,0.0,3.0,0.0,0.011111111111111063
132,7757.652498250406,2.154903471736224,0.0,4.183209657162222,0.0,3.0,0.0,0.011111111111111063
133,7817.652498250406,2.1715701384028905,0.0,4.183132945247184,0.0,3.0,0.0,0.011111111111111063
134,7877.652498250406,2.188236805069557,0.0,4.183072969567821,0.0,3.0,0.0,0.011111111111111063
135,7937.652498250406,2.204903471736224,0.0,4.183025887791966,0.0,3.0,0.0,0.011111111111111063
136,7997.652498250406,2.2215701384028907,0.0,4.182989496512562,0.0,3.0,0.0,0.011111111111111063
137,8057.652498250406,2.2382368050695574,0.0,4.182959377912706,0.0,3.0,0.0,0.011111111111111063
138,8117.652498250406,2.254903471736224,0.0,4.182934806087877,0.0,3.0,0.0,0.011111111111111063
139,8177.652498250406,2.2715701384028906,0.0,4.182914528965922,0.0,3.0,0.0,0.011111111111111063
140,8237.652498250405,2.288236805069557,0.0,4.1828980916838425,0.0,3.0,0.0,0.011111111111111063
141,8297.652498250405,2.304903471736224,0.0,4.182884774015879,0.0,3.0,0.0,0.011111111111111063
142,8357.652498250405,2.3215701384028904,0.0,4.182873749176556,0.0,3.0,0.0,0.011111111111111063
143,8417.652498250405,2.338236805069557,0.0,4.182864777521789,0.0,3.0,0.0,0.011111111111111063
144,8477.652498250405,2.354903471736224,0.0,4.182857504415926,0.0,3.0,0.0,0.011111111111111063
145,8537.652498250405,2.37157013840289,0.0,4.182851888699414,0.0,3.0,0.0,0.011111111111111063
146,8597.652498250405,2.388236805069557,0.0,4.182847015642705,0.0,3.0,0.0,0.011111111111111063
147,8657.652498250405,2.404903471736224,0.0,4.182842833920114,0.0,3.0,0.0,0.011111111111111063
148,8717.652498250405,2.4215701384028905,0.0,4.182839253188052,0.0,3.0,0.0,0.011111111111111063
149,8777.652498250405,2.438236805069557,0.0,4.182836148133464,0.0,3.0,0.0,0.011111111111111063
150,8837.652498250405,2.454903471736224,0.0,4.182833595068119,0.0,3.0,0.0,0.011111111111111063
151,8897.652498250405,2.4715701384028903,0.0,4.182831409126474,0.0,3.0,0.0,0.011111111111111063
152,8957.652498250405,2.488236805069557,0.0,4.182829547222193,0.0,3.0,0.0,0.011111111111111063
153,9017.652498250403,2.5049034717362235,0.0,4.182828072550806,0.0,3.0,0.0,0.011111111111111063
154,9077.652498250403,2.52157013840289,0.0,4.18282696911357,0.0,3.0,0.0,0.011111111111111063
155,9137.652498250403,2.538236805069557,0.0,4.182826009059316,0.0,3.0,0.0,0.011111111111111063
156,9197.652498250403,2.554903471736224,0.0,4.182825151163907,0.0,3.0,0.0,0.011111111111111063
157,9257.652498250403,2.5715701384028904,0.0,4.182824400161631,0.0,3.0,0.0,0.011111111111111063
158,9317.652498250403,2.588236805069557,0.0,4.182823754129086,0.0,3.0,0.0,0.011111111111111063
159,9377.652498250403,2.604903471736224,0.0,4.1828232006606285,0.0,3.0,0.0,0.011111111111111063
160,9437.652498250403,2.62157013840289,0.0,4.182822702179517,0.0,3.0,0.0,0.011111111111111063
161,9497.652498250403,2.638236805069557,0.0,4.1828222826688215,0.0,3.0,0.0,0.011111111111111063
162,9557.652498250403,2.654903471736224,0.0,4.182821942124654,0.0,3.0,0.0,0.011111111111111063
163,9617.652498250403,2.6715701384028905,0.0,4.182821692631598,0.0,3.0,0.0,0.011111111111111063
164,9677.652498250403,2.688236805069557,0.0,4.1828214754867385,0.0,3.0,0.0,0.011111111111111063
165,9737.652498250403,2.704903471736224,0.0,4.182821279481977,0.0,3.0,0.0,0.011111111111111063
166,9797.652498250403,2.7215701384028903,0.0,4.182821104397399,0.0,3.0,0.0,0.011111111111111063
167,9857.652498250403,2.738236805069557,0.0,4.1828209493667,0.0,3.0,0.0,0.011111111111111063
168,9917.652498250403,2.7549034717362235,0.0,4.182820814940185,0.0,3.0,0.0,0.011111111111111063
169,9977.652498250403,2.77157013840289,0.0,4.182820701117516,0.0,3.0,0.0,0.011111111111111063
170,10037.652498250403,2.788236805069557,0.0,4.182820602796115,0.0,3.0,0.0,0.011111111111111063
171,10097.652498250403,2.804903471736224,0.0,4.1828205192736405,0.0,3.0,0.0,0.011111111111111063
172,10157.652498250403,2.8215701384028904,0.0,4.182820462112686,0.0,3.0,0.0,0.011111111111111063
173,10217.652498250403,2.838236805069557,0.0,4.18282041279802,0.0,3.0,0.0,0.011111111111111063
174,10277.652498250403,2.854903471736224,0.0,4.182820363483457,0.0,3.0,0.0,0.011111111111111063
175,10337.652498250403,2.87157013840289,0.0,4.182820318425646,0.0,3.0,0.0,0.011111111111111063
176,10397.652498250403,2.888236805069557,0.0,4.182820288073462,0.0,3.0,0.0,0.011111111111111063
177,10457.652498250403,2.904903471736224,0.0,4.182820257721318,0.0,3.0,0.0,0.011111111111111063
178,10517.652498250403,2.9215701384028905,0.0,4.182820227369209,0.0,3.0,0.0,0.011111111111111063
179,10577.652498250403,2.938236805069557,0.0,4.182820197017144,0.0,3.0,0.0,0.011111111111111063
180,10637.652498250403,2.954903471736224,0.0,4.182820166665115,0.0,3.0,0.0,0.011111111111111063
181,10697.652498250403,2.9715701384028903,0.0,4.182820142503657,0.0,3.0,0.0,0.011111111111111063
182,10757.652498250403,2.988236805069557,0.0,4.18282012096059,0.0,3.0,0.0,0.011111111111111063
183,10817.652498250403,3.0049034717362235,0.0,4.182820099417547,0.0,3.0,0.0,0.011111111111111063
184,10877.652498250403,3.02157013840289,0.0,4.182820078385473,0.0,3.0,0.0,0.011111111111111063
185,10937.652498250403,3.038236805069557,0.0,4.182820059118626,0.0,3.0,0.0,0.011111111111111063
