, time, Time(h), current, voltage,Cycle, step, disAh, chgAh
0,0.0,0.0,-2.3,2.1449815849894294,0.0,1.0,0.0,0.0
1,60.0,0.0166666666666666,-2.3,3.0182603302316964,0.0,1.0,0.0,0.03833333333333318
2,120.0,0.0333333333333333,-2.3,3.117524268922565,0.0,1.0,0.0,0.07666666666666658
3,180.0,0.05,-2.3,3.1941407026948063,0.0,1.0,0.0,0.11499999999999999
4,240.0,0.0666666666666666,-2.3,3.236903385716446,0.0,1.0,0.0,0.15333333333333315
5,300.0,0.0833333333333333,-2.3,3.25374271960378,0.0,1.0,0.0,0.19166666666666657
6,360.0,0.1,-2.3,3.26096649501902,0.0,1.0,0.0,0.22999999999999998
7,420.0,0.1166666666666666,-2.3,3.2660572467007096,0.0,1.0,0.0,0.26833333333333315
8,480.0,0.1333333333333333,-2.3,3.271731011521783,0.0,1.0,0.0,0.3066666666666666
9,540.0,0.15,-2.3,3.2788815643285054,0.0,1.0,0.0,0.345
10,600.0,0.1666666666666666,-2.3,3.287504841046008,0.0,1.0,0.0,0.3833333333333332
11,660.0,0.1833333333333333,-2.3,3.296995649021805,0.0,1.0,0.0,0.4216666666666666
12,720.0,0.2,-2.3,3.306432193477556,0.0,1.0,0.0,0.46
13,780.0,0.2166666666666666,-2.3,3.3149446853957563,0.0,1.0,0.0,0.49833333333333313
14,840.0,0.2333333333333333,-2.3,3.321998681017208,0.0,1.0,0.0,0.5366666666666666
15,900.0,0.25,-2.3,3.327458182576512,0.0,1.0,0.0,0.575
16,960.0,0.2666666666666666,-2.3,3.3314730865631392,0.0,1.0,0.0,0.6133333333333332
17,1020.0,0.2833333333333333,-2.3,3.334323361275892,0.0,1.0,0.0,0.6516666666666666
18,1080.0,0.3,-2.3,3.336304133084814,0.0,1.0,0.0,0.69
19,1140.0,0.3166666666666666,-2.3,3.3376690348146605,0.0,1.0,0.0,0.7283333333333332
20,1200.0,0.3333333333333333,-2.3,3.338614183069751,0.0,1.0,0.0,0.7666666666666666
21,1260.0,0.35,-2.3,3.339282246116184,0.0,1.0,0.0,0.8049999999999999
22,1320.0,0.3666666666666666,-2.3,3.339773308220689,0.0,1.0,0.0,0.8433333333333332
23,1380.0,0.3833333333333333,-2.3,3.340156157979653,0.0,1.0,0.0,0.8816666666666666
24,1440.0,0.4,-2.3,3.340477769450547,0.0,1.0,0.0,0.92
25,1500.0,0.4166666666666667,-2.3,3.340770731601158,0.0,1.0,0.0,0.9583333333333334
26,1560.0,0.4333333333333333,-2.3,3.341059273463145,0.0,1.0,0.0,0.9966666666666666
27,1620.0,0.45,-2.3,3.34136509276144,0.0,1.0,0.0,1.0350000000000001
28,1680.0,0.4666666666666667,-2.3,3.34171503621244,0.0,1.0,0.0,1.0733333333333335
29,1740.0,0.4833333333333333,-2.3,3.3421544354967643,0.0,1.0,0.0,1.1116666666666666
30,1800.0,0.5,-2.3,3.342773356489864,0.0,1.0,0.0,1.1500000000000001
31,1860.0,0.5166666666666667,-2.3,3.343758018764217,0.0,1.0,0.0,1.1883333333333337
32,1920.0,0.5333333333333333,-2.3,3.345479072733303,0.0,1.0,0.0,1.2266666666666668
33,1980.0,0.55,-2.3,3.34858340689671,0.0,1.0,0.0,1.2650000000000003
34,2040.0,0.5666666666666667,-2.3,3.353875706843395,0.0,1.0,0.0,1.3033333333333335
35,2100.0,0.5833333333333334,-2.3,3.361561296551688,0.0,1.0,0.0,1.341666666666667
36,2160.0,0.6,-2.3,3.3702265094195534,0.0,1.0,0.0,1.3800000000000001
37,2220.0,0.6166666666666667,-2.3,3.377579213154727,0.0,1.0,0.0,1.4183333333333337
38,2280.0,0.6333333333333333,-2.3,3.3825491452878564,0.0,1.0,0.0,1.4566666666666668
39,2340.0,0.65,-2.3,3.385552351582606,0.0,1.0,0.0,1.4950000000000003
40,2400.0,0.6666666666666666,-2.3,3.3873955008366807,0.0,1.0,0.0,1.5333333333333334
41,2460.0,0.6833333333333333,-2.3,3.3886685249674326,0.0,1.0,0.0,1.571666666666667
42,2520.0,0.7,-2.3,3.38969825588191,0.0,1.0,0.0,1.61
43,2580.0,0.7166666666666667,-2.3,3.390647182916532,0.0,1.0,0.0,1.6483333333333337
44,2640.0,0.7333333333333333,-2.3,3.39159370076905,0.0,1.0,0.0,1.6866666666666668
45,2700.0,0.75,-2.3,3.3925767147741186,0.0,1.0,0.0,1.7250000000000003
46,2760.0,0.7666666666666667,-2.3,3.393617566078358,0.0,1.0,0.0,1.7633333333333339
47,2820.0,0.7833333333333333,-2.3,3.3947303611670843,0.0,1.0,0.0,1.801666666666667
48,2880.0,0.8,-2.3,3.395926854171216,0.0,1.0,0.0,1.8400000000000005
49,2940.0,0.8166666666666667,-2.3,3.3972188976952555,0.0,1.0,0.0,1.8783333333333336
50,3000.0,0.8333333333333334,-2.3,3.398619898791464,0.0,1.0,0.0,1.9166666666666672
51,3060.0,0.85,-2.3,3.4001460207797707,0.0,1.0,0.0,1.9550000000000003
52,3120.0,0.8666666666666667,-2.3,3.4018177589496124,0.0,1.0,0.0,1.9933333333333338
53,3180.0,0.8833333333333333,-2.3,3.4036635038372496,0.0,1.0,0.0,2.031666666666667
54,3240.0,0.9,-2.3,3.4057328135075045,0.0,1.0,0.0,2.0700000000000007
55,3300.0,0.9166666666666666,-2.3,3.4081617666820407,0.0,1.0,0.0,2.108333333333334
56,3360.0,0.9333333333333332,-2.3,3.411530064266529,0.0,1.0,0.0,2.146666666666667
