,time, Time(h), current, voltage,Cycle, step, disAh, chgAh
0,0.0,0.0,0.0,3.4927500760193024,0.0,1.0,0.0,0.0
1,60.0,0.0166666666666666,0.0,3.4933588320548994,0.0,1.0,0.0,0.0
2,120.0,0.0333333333333333,0.0,3.4938767810956866,0.0,1.0,0.0,0.0
3,180.0,0.05,0.0,3.4943156911610664,0.0,1.0,0.0,0.0
4,240.0,0.0666666666666666,0.0,3.4946892543529784,0.0,1.0,0.0,0.0
5,300.0,0.0833333333333333,0.0,3.4950057493980777,0.0,1.0,0.0,0.0
6,360.0,0.1,0.0,3.495274287717228,0.0,1.0,0.0,0.0
7,420.0,0.1166666666666666,0.0,3.4955009450560457,0.0,1.0,0.0,0.0
8,480.0,0.1333333333333333,0.0,3.4956931667257387,0.0,1.0,0.0,0.0
9,540.0,0.15,0.0,3.4958564890415373,0.0,1.0,0.0,0.0
10,600.0,0.1666666666666666,0.0,3.4959930852838594,0.0,1.0,0.0,0.0
11,660.0,0.1833333333333333,0.0,3.4961116487015564,0.0,1.0,0.0,0.0
12,720.0,0.2,0.0,3.4962136113035767,0.0,1.0,0.0,0.0
13,780.0,0.2166666666666666,0.0,3.4963013598510857,0.0,1.0,0.0,0.0
14,840.0,0.2333333333333333,0.0,3.496376005679898,0.0,1.0,0.0,0.0
15,900.0,0.25,0.0,3.496439458545597,0.0,1.0,0.0,0.0
16,960.0,0.2666666666666666,0.0,3.496493765450231,0.0,1.0,0.0,0.0
17,1020.0,0.2833333333333333,0.0,3.496539247681597,0.0,1.0,0.0,0.0
18,1080.0,0.3,0.0,3.496577686122902,0.0,1.0,0.0,0.0
19,1140.0,0.3166666666666666,0.0,3.4966086486206525,0.0,1.0,0.0,0.0
20,1200.0,0.3333333333333333,0.0,3.496635871566526,0.0,1.0,0.0,0.0
21,1260.0,0.35,0.0,3.496659396127417,0.0,1.0,0.0,0.0
22,1320.0,0.3666666666666666,0.0,3.496679668622437,0.0,1.0,0.0,0.0
23,1380.0,0.3833333333333333,0.0,3.4966971639049107,0.0,1.0,0.0,0.0
24,1440.0,0.4,0.0,3.4967122160137936,0.0,1.0,0.0,0.0
25,1500.0,0.4166666666666667,0.0,3.496724844205949,0.0,1.0,0.0,0.0
26,1560.0,0.4333333333333333,0.0,3.496735856838832,0.0,1.0,0.0,0.0
27,1620.0,0.45,0.0,3.496744874641716,0.0,1.0,0.0,0.0
28,1680.0,0.4666666666666667,0.0,3.4967518614878044,0.0,1.0,0.0,0.0
29,1740.0,0.4833333333333333,0.0,3.496757977382688,0.0,1.0,0.0,0.0
30,1800.0,0.5,0.0,3.4967634021494662,0.0,1.0,0.0,0.0
31,1860.0,0.5166666666666667,0.0,3.4967680906624645,0.0,1.0,0.0,0.0
32,1920.0,0.5333333333333333,0.0,3.4967721514302226,0.0,1.0,0.0,0.0
33,1980.0,0.55,0.0,3.496775862667238,0.0,1.0,0.0,0.0
34,2040.0,0.5666666666666667,0.0,3.496779018059195,0.0,1.0,0.0,0.0
35,2100.0,0.5833333333333334,0.0,3.496781617657391,0.0,1.0,0.0,0.0
36,2160.0,0.6,0.0,3.4967836615040837,0.0,1.0,0.0,0.0
37,2220.0,0.6166666666666667,0.0,3.4967851531840486,0.0,1.0,0.0,0.0
38,2280.0,0.6333333333333333,0.0,3.4967864396588104,0.0,1.0,0.0,0.0
39,2340.0,0.65,0.0,3.4967875920286224,0.0,1.0,0.0,0.0
40,2400.0,0.6666666666666666,0.0,3.496788611575445,0.0,1.0,0.0,0.0
41,2460.0,0.6833333333333333,0.0,3.4967895033445062,0.0,1.0,0.0,0.0
42,2520.0,0.7,0.0,3.496790264132856,0.0,1.0,0.0,0.0
43,2580.0,0.7166666666666667,0.0,3.496790893943414,0.0,1.0,0.0,0.0
44,2640.0,0.7333333333333333,0.0,3.496791424955903,0.0,1.0,0.0,0.0
45,2700.0,0.75,0.0,3.49679186159994,0.0,1.0,0.0,0.0
