,time, Time(h), current, voltage,Cycle, step, disAh, chgAh
0,0.0,0.0,-5.0,3.3311520751629278,0.0,1.0,0.0,0.0
1,60.0,0.0166666666666666,-5.0,3.8546389998515234,0.0,1.0,0.0,0.08333333333333301
2,120.0,0.0333333333333333,-5.0,3.89621162288488,0.0,1.0,0.0,0.1666666666666665
3,180.0,0.05,-5.0,3.9263893576317024,0.0,1.0,0.0,0.25
4,240.0,0.0666666666666666,-5.0,3.947899464924878,0.0,1.0,0.0,0.333333333333333
5,300.0,0.0833333333333333,-5.0,3.965613340102629,0.0,1.0,0.0,0.4166666666666665
6,360.0,0.1,-5.0,3.982508943957981,0.0,1.0,0.0,0.5
7,420.0,0.1166666666666666,-5.0,4.000324634533253,0.0,1.0,0.0,0.5833333333333329
8,480.0,0.1333333333333333,-5.0,4.020408124720291,0.0,1.0,0.0,0.6666666666666664
9,540.0,0.15,-5.0,4.043507452728271,0.0,1.0,0.0,0.7499999999999999
10,600.0,0.1666666666666666,-5.0,4.068684563443522,0.0,1.0,0.0,0.8333333333333329
11,660.0,0.1833333333333333,-5.0,4.093692413407048,0.0,1.0,0.0,0.9166666666666664
12,720.0,0.2,-5.0,4.117316147448848,0.0,1.0,0.0,1.0
13,780.0,0.2166666666666666,-5.0,4.139956536509956,0.0,1.0,0.0,1.0833333333333328
14,840.0,0.2333333333333333,-5.0,4.162493140902723,0.0,1.0,0.0,1.1666666666666665
15,900.0,0.25,-5.0,4.1856496851587055,0.0,1.0,0.0,1.25
16,935.7722896711028,0.2599367471308619,-5.0,4.199989998034659,0.0,1.0,0.0,1.2996837356543094
17,935.7722896721028,0.2599367471311397,-5.00025095981999,4.199999999952726,0.0,2.0,0.0,1.2996837356556983
18,995.7722896711028,0.2766034137975285,-4.519741835927006,4.200000011213096,0.0,2.0,0.0,1.3750127662532259
19,1055.772289671103,0.2932700804641953,-4.137210972653627,4.200000017988431,0.0,2.0,0.0,1.4439662824641202
20,1115.772289671103,0.3099367471308619,-3.804324983527636,4.2000000067733145,0.0,2.0,0.0,1.507371698856247
21,1175.772289671103,0.3266034137975286,-3.507483781081235,4.199999990073451,0.0,2.0,0.0,1.5658297618742678
22,1235.772289671103,0.3432700804641952,-3.239736453588193,4.1999999645056825,0.0,2.0,0.0,1.6198253694340707
23,1295.772289671103,0.3599367471308619,-2.996672080625076,4.199999966022956,0.0,2.0,0.0,1.6697699041111553
24,1355.772289671103,0.3766034137975286,-2.775096277064595,4.199999942870281,0.0,2.0,0.0,1.7160215087288988
25,1415.772289671103,0.3932700804641952,-2.5725310140105053,4.199999871500332,0.0,2.0,0.0,1.7588970256290737
26,1475.772289671103,0.4099367471308619,-2.3869376434042926,4.199999614999813,0.0,2.0,0.0,1.798679319685812
27,1535.772289671103,0.4266034137975286,-2.2166081187126405,4.199999999999999,0.0,2.0,0.0,1.8356227883310225
28,1595.772289671103,0.4432700804641952,-2.060052353406033,4.200000020202724,0.0,2.0,0.0,1.869956994221123
29,1655.772289671103,0.4599367471308619,-1.9158716256598536,4.200000045407454,0.0,2.0,0.0,1.9018881879821206
30,1715.772289671103,0.4766034137975286,-1.7830172136041569,4.199999946454599,0.0,2.0,0.0,1.9316051415421898
31,1775.772289671103,0.4932700804641952,-1.6604304469841793,4.199999954863485,0.0,2.0,0.0,1.9592789823252592
32,1835.772289671103,0.5099367471308619,-1.5471632849619694,4.20000002533165,0.0,2.0,0.0,1.9850650370746254
33,1895.772289671103,0.5266034137975286,-1.4423852076068666,4.199999787176971,0.0,2.0,0.0,2.00910479053474
34,1955.772289671103,0.5432700804641952,-1.3453901871086238,4.2000004462257365,0.0,2.0,0.0,2.0315279603198837
35,2015.772289671103,0.559936747130862,-1.2554644407174345,4.199999507904607,0.0,2.0,0.0,2.0524523676651745
36,2075.772289671103,0.5766034137975286,-1.1720646543597697,4.1999999938997465,0.0,2.0,0.0,2.0719867785711705
37,2135.772289671103,0.5932700804641953,-1.0946260313187135,4.199999994671473,0.0,2.0,0.0,2.0902305457598156
38,2195.772289671103,0.6099367471308619,-1.0226478401281598,4.199999997718196,0.0,2.0,0.0,2.1072746764286183
39,2255.772289671103,0.6266034137975286,-0.9557204010590464,4.199999996257919,0.0,2.0,0.0,2.1232033497796023
40,2315.772289671103,0.6432700804641953,-0.8934397588510578,4.200000031166556,0.0,2.0,0.0,2.13809401242712
41,2375.772289671103,0.6599367471308619,-0.8354474713630665,4.2000000033025655,0.0,2.0,0.0,2.1520181369498377
42,2435.772289671103,0.6766034137975286,-0.7814072234538029,4.2000000092624346,0.0,2.0,0.0,2.165041590674068
43,2495.772289671103,0.6932700804641952,-0.7310246788761516,4.200000011507847,0.0,2.0,0.0,2.177225335322004
44,2555.772289671103,0.709936747130862,-0.68402712064362,4.200000008239022,0.0,2.0,0.0,2.188625787332731
45,2615.772289671103,0.7266034137975286,-0.6401647226291971,4.200000000000001,0.0,2.0,0.0,2.199295199376551
46,2675.772289671103,0.7432700804641953,-0.5992321028024576,4.199999997347112,0.0,2.0,0.0,2.2092824010899252
47,2735.772289671103,0.7599367471308619,-0.5609681888428163,4.199999999092771,0.0,2.0,0.0,2.2186318709039723
48,2795.772289671103,0.7766034137975286,-0.5252160075817038,4.200000000244379,0.0,2.0,0.0,2.2273854710303342
49,2855.772289671103,0.7932700804641952,-0.4918057677376489,4.1999999994211725,0.0,2.0,0.0,2.2355822338259617
50,2915.772289671103,0.809936747130862,-0.4605836100535744,4.2000000090659615,0.0,2.0,0.0,2.2432586273268544
51,2975.772289671103,0.8266034137975286,-0.4313916911134646,4.200000029152806,0.0,2.0,0.0,2.250448488845412
52,3035.772289671103,0.8432700804641953,-0.4040846540831961,4.200000047071716,0.0,2.0,0.0,2.257183233080132
53,3095.772289671103,0.8599367471308619,-0.3785345164574925,4.200000052313655,0.0,2.0,0.0,2.263492141687757
54,3155.772289671103,0.8766034137975286,-0.3546261733076981,4.200000000073615,0.0,2.0,0.0,2.2694025779095517
55,3215.772289671103,0.8932700804641953,-0.3322650851567459,4.199999999851036,0.0,2.0,0.0,2.274940329328831
56,3275.772289671103,0.909936747130862,-0.3113178923715425,4.199999999094726,0.0,2.0,0.0,2.2801289608683564
57,3335.772289671103,0.9266034137975286,-0.29170668854415,4.199999997391054,0.0,2.0,0.0,2.284990739010759
58,3395.772289671103,0.9432700804641952,-0.2733486543528047,4.19999999839836,0.0,2.0,0.0,2.289546549916639
59,3455.772289671103,0.959936747130862,-0.2561623738872391,4.2000000090258345,0.0,2.0,0.0,2.2938159228147597
60,3515.772289671103,0.9766034137975286,-0.2400673500301773,4.200000007861715,0.0,2.0,0.0,2.2978170453152624
61,3575.772289671103,0.9932700804641952,-0.2249932889743707,4.200000000662483,0.0,2.0,0.0,2.3015669334648354
62,3635.772289671103,1.009936747130862,-0.2108742653748845,4.199999983136603,0.0,2.0,0.0,2.305081504554417
63,3695.772289671103,1.0266034137975286,-0.1976481840033259,4.200000000000001,0.0,2.0,0.0,2.3083756409544725
64,3755.772289671103,1.0432700804641952,-0.185274545228111,4.199999999925695,0.0,2.0,0.0,2.3114635500416076
65,3815.772289671103,1.0599367471308618,-0.1736566528999974,4.199999994311178,0.0,2.0,0.0,2.314357827589941
66,3853.748295240661,1.0704856375668503,-0.1667166666666666,4.20000000212391,0.0,2.0,0.0,2.3161165034404605
