,time,Time(h),current,voltage,Cycle, step,disAh,chgAh
0,0.0,0.0,0.0,4.193606249246105,0.0,1.0,0.0,0.0
1,60.0,0.0166666666666666,0.0,4.19091981844208,0.0,1.0,0.0,0.0
2,120.0,0.0333333333333333,0.0,4.19014462780116,0.0,1.0,0.0,0.0
3,180.0,0.05,0.0,4.189657454661212,0.0,1.0,0.0,0.0
4,240.0,0.0666666666666666,0.0,4.189310383863519,0.0,1.0,0.0,0.0
5,300.0,0.0833333333333333,0.0,4.189049176805114,0.0,1.0,0.0,0.0
6,360.0,0.1,0.0,4.188844787727937,0.0,1.0,0.0,0.0
7,420.0,0.1166666666666666,0.0,4.188681002718837,0.0,1.0,0.0,0.0
8,480.0,0.1333333333333333,0.0,4.18854739190248,0.0,1.0,0.0,0.0
9,540.0,0.15,0.0,4.188436486452636,0.0,1.0,0.0,0.0
10,600.0,0.1666666666666666,0.0,4.188343570524099,0.0,1.0,0.0,0.0
11,660.0,0.1833333333333333,0.0,4.188263832364229,0.0,1.0,0.0,0.0
12,720.0,0.2,0.0,4.188195170022251,0.0,1.0,0.0,0.0
13,780.0,0.2166666666666666,0.0,4.188135603973462,0.0,1.0,0.0,0.0
14,840.0,0.2333333333333333,0.0,4.188083425114945,0.0,1.0,0.0,0.0
15,900.0,0.25,0.0,4.1880372997128426,0.0,1.0,0.0,0.0
16,960.0,0.2666666666666666,0.0,4.187996154110433,0.0,1.0,0.0,0.0
17,1020.0,0.2833333333333333,0.0,4.187959178031633,0.0,1.0,0.0,0.0
18,1080.0,0.3,0.0,4.187925642732724,0.0,1.0,0.0,0.0
19,1140.0,0.3166666666666666,0.0,4.187895269284542,0.0,1.0,0.0,0.0
20,1200.0,0.3333333333333333,0.0,4.187867261165888,0.0,1.0,0.0,0.0
21,1260.0,0.35,0.0,4.187841430829015,0.0,1.0,0.0,0.0
22,1320.0,0.3666666666666666,0.0,4.187817567534452,0.0,1.0,0.0,0.0
23,1380.0,0.3833333333333333,0.0,4.187795450998713,0.0,1.0,0.0,0.0
24,1440.0,0.4,0.0,4.1877748805676696,0.0,1.0,0.0,0.0
25,1500.0,0.4166666666666667,0.0,4.18775570885305,0.0,1.0,0.0,0.0
26,1560.0,0.4333333333333333,0.0,4.187737780062358,0.0,1.0,0.0,0.0
27,1620.0,0.45,0.0,4.187720944774911,0.0,1.0,0.0,0.0
28,1680.0,0.4666666666666667,0.0,4.18770520176128,0.0,1.0,0.0,0.0
29,1740.0,0.4833333333333333,0.0,4.187690380524327,0.0,1.0,0.0,0.0
30,1800.0,0.5,0.0,4.187676260589027,0.0,1.0,0.0,0.0
31,1860.0,0.5166666666666667,0.0,4.187662808114423,0.0,1.0,0.0,0.0
32,1920.0,0.5333333333333333,0.0,4.18765002813534,0.0,1.0,0.0,0.0
33,1980.0,0.55,0.0,4.187637868381031,0.0,1.0,0.0,0.0
34,2040.0,0.5666666666666667,0.0,4.187626287050448,0.0,1.0,0.0,0.0
35,2100.0,0.5833333333333334,0.0,4.187615257682294,0.0,1.0,0.0,0.0
36,2160.0,0.6,0.0,4.18760475286541,0.0,1.0,0.0,0.0
37,2220.0,0.6166666666666667,0.0,4.187594795669744,0.0,1.0,0.0,0.0
38,2280.0,0.6333333333333333,0.0,4.187585298791709,0.0,1.0,0.0,0.0
39,2340.0,0.65,0.0,4.18757614736804,0.0,1.0,0.0,0.0
40,2400.0,0.6666666666666666,0.0,4.18756735575361,0.0,1.0,0.0,0.0
41,2460.0,0.6833333333333333,0.0,4.187558922966347,0.0,1.0,0.0,0.0
42,2520.0,0.7,0.0,4.187550825725782,0.0,1.0,0.0,0.0
43,2580.0,0.7166666666666667,0.0,4.187543058489229,0.0,1.0,0.0,0.0
44,2640.0,0.7333333333333333,0.0,4.18753559339663,0.0,1.0,0.0,0.0
45,2700.0,0.75,0.0,4.18752843142914,0.0,1.0,0.0,0.0
46,2760.0,0.7666666666666667,0.0,4.187521588435576,0.0,1.0,0.0,0.0
47,2820.0,0.7833333333333333,0.0,4.187515021480775,0.0,1.0,0.0,0.0
48,2880.0,0.8,0.0,4.187508664908805,0.0,1.0,0.0,0.0
49,2940.0,0.8166666666666667,0.0,4.18750252930421,0.0,1.0,0.0,0.0
50,3000.0,0.8333333333333334,0.0,4.187496616264619,0.0,1.0,0.0,0.0
51,3060.0,0.85,0.0,4.187490915194408,0.0,1.0,0.0,0.0
52,3120.0,0.8666666666666667,0.0,4.18748542344798,0.0,1.0,0.0,0.0
53,3180.0,0.8833333333333333,0.0,4.187480125612195,0.0,1.0,0.0,0.0
54,3240.0,0.9,0.0,4.187475022225502,0.0,1.0,0.0,0.0
55,3300.0,0.9166666666666666,0.0,4.187470126560523,0.0,1.0,0.0,0.0
56,3360.0,0.9333333333333332,0.0,4.18746541338228,0.0,1.0,0.0,0.0
57,3420.0,0.95,0.0,4.187460839773546,0.0,1.0,0.0,0.0
58,3480.0,0.9666666666666668,0.0,4.1874564135161805,0.0,1.0,0.0,0.0
59,3540.0,0.9833333333333332,0.0,4.187452136787268,0.0,1.0,0.0,0.0
60,3600.0,1.0,0.0,4.187448007458029,0.0,1.0,0.0,0.0
61,3600.000000001,1.0000000000002778,5.0,4.030921385653729,0.0,2.0,1.3888890038060708e-12,0.0
62,3660.0,1.0166666666666666,5.0,3.973123184025686,0.0,2.0,0.08333333333333304,0.0
63,3720.0,1.0333333333333334,5.0,3.95169997745917,0.0,2.0,0.16666666666666718,0.0
64,3780.0,1.05,5.0,3.93436943255604,0.0,2.0,0.2500000000000002,0.0
65,3840.0,1.0666666666666669,5.0,3.9189856476684537,0.0,2.0,0.33333333333333437,0.0
66,3900.0,1.0833333333333333,5.0,3.904779812032301,0.0,2.0,0.4166666666666663,0.0
67,3960.0,1.1,5.0,3.891127776561855,0.0,2.0,0.5000000000000004,0.0
68,4020.0,1.1166666666666667,5.0,3.8770436665737913,0.0,2.0,0.5833333333333335,0.0
69,4080.0,1.1333333333333333,5.0,3.863187416613432,0.0,2.0,0.6666666666666665,0.0
70,4140.0,1.15,5.0,3.849618583774937,0.0,2.0,0.7499999999999996,0.0
71,4200.0,1.1666666666666667,5.0,3.836277436113903,0.0,2.0,0.8333333333333337,0.0
72,4200.000000001,1.1666666666669443,0.030392,3.952530934604157,1.0,1.0,0.8333333333333421,0.0
73,4201.0,1.1669444444444443,0.030392,3.958622940897573,1.0,1.0,0.8333417755555559,0.0
74,4202.0,1.1672222222222222,0.030392,3.9635675939221726,1.0,1.0,0.8333502177777781,0.0
75,4203.0,1.1675,0.030392,3.967673610641034,1.0,1.0,0.8333586600000003,0.0
76,4204.0,1.1677777777777778,0.030392,3.971148391458597,1.0,1.0,0.8333671022222224,0.0
77,4205.0,1.1680555555555556,0.030392,3.9741359030420567,1.0,1.0,0.8333755444444446,0.0
78,4206.0,1.1683333333333332,0.030392,3.9767369861867294,1.0,1.0,0.8333839866666668,0.0
79,4207.0,1.168611111111111,0.030392,3.979025299167569,1.0,1.0,0.833392428888889,0.0
80,4208.0,1.1688888888888889,0.030392,3.9810543590316456,1.0,1.0,0.8334008711111112,0.0
81,4209.0,1.169166666666667,0.030392,3.982868851184152,1.0,1.0,0.8334093133333333,0.0
82,4210.0,1.1694444444444445,0.030392,3.984504129412017,1.0,1.0,0.8334177555555555,0.0
83,4211.0,1.1697222222222223,0.030392,3.985989088936644,1.0,1.0,0.8334261977777777,0.0
84,4212.0,1.17,0.030392,3.987346955128925,1.0,1.0,0.8334346399999999,0.0
85,4213.0,1.1702777777777778,0.030392,3.988596479022175,1.0,1.0,0.8334430822222221,0.0
86,4214.0,1.1705555555555556,0.030392,3.989752755797519,1.0,1.0,0.8334515244444443,0.0
87,4215.0,1.1708333333333334,0.030392,3.9908288050013287,1.0,1.0,0.8334599666666664,0.0
88,4216.0,1.1711111111111112,0.030392,3.9918360688853536,1.0,1.0,0.8334684088888886,0.0
89,4217.0,1.1713888888888888,0.030392,3.992781794100257,1.0,1.0,0.8334768511111108,0.0
90,4218.0,1.1716666666666666,0.030392,3.9936732355206255,1.0,1.0,0.833485293333333,0.0
91,4219.0,1.1719444444444445,0.030392,3.994517788646068,1.0,1.0,0.8334937355555552,0.0
92,4220.0,1.1722222222222225,0.030392,3.995315844329776,1.0,1.0,0.8335021777777774,0.0
93,4221.0,1.1725,0.3823,3.987120905619026,1.0,1.0,0.8336083722222217,0.0
94,4222.0,1.1727777777777777,1.1017,3.9692462017090855,1.0,1.0,0.8339143999999993,0.0
