Time [s],Time [h],Current [A],Voltage [V],Cycle,Step
0.0,0.0,0.0,3.5913716936087132,0.0,0.0
60.0,0.016666666666666666,0.0,3.5913428605193176,0.0,0.0
120.0,0.03333333333333333,0.0,3.591317275624035,0.0,0.0
180.0,0.05,0.0,3.5912946784543416,0.0,0.0
240.0,0.06666666666666667,0.0,3.5912747255243374,0.0,0.0
300.0,0.08333333333333333,0.0,3.5912571185576008,0.0,0.0
360.0,0.1,0.0,3.5912415443519343,0.0,0.0
420.0,0.11666666666666667,0.0,3.591227758191549,0.0,0.0
480.0,0.13333333333333333,0.0,3.5912155418311613,0.0,0.0
540.0,0.15,0.0,3.591204694507672,0.0,0.0
600.0,0.16666666666666666,0.0,3.591195159074255,0.0,0.0
660.0,0.18333333333333332,0.0,3.5911866813738023,0.0,0.0
720.0,0.2,0.0,3.5911789160938703,0.0,0.0
780.0,0.21666666666666667,0.0,3.5911718732548947,0.0,0.0
840.0,0.23333333333333334,0.0,3.5911654888795606,0.0,0.0
900.0,0.25,0.0,3.5911597474153867,0.0,0.0
960.0,0.26666666666666666,0.0,3.5911545344501663,0.0,0.0
1020.0,0.2833333333333333,0.0,3.5911498600121643,0.0,0.0
1080.0,0.3,0.0,3.591145676144983,0.0,0.0
1140.0,0.31666666666666665,0.0,3.5911419629475043,0.0,0.0
1200.0,0.3333333333333333,0.0,3.5911386872770468,0.0,0.0
1260.0,0.35,0.0,3.5911356948029347,0.0,0.0
1320.0,0.36666666666666664,0.0,3.5911329583438363,0.0,0.0
1380.0,0.38333333333333336,0.0,3.5911303927108666,0.0,0.0
1440.0,0.4,0.0,3.591128009316658,0.0,0.0
1500.0,0.4166666666666667,0.0,3.5911258157383417,0.0,0.0
1560.0,0.43333333333333335,0.0,3.591123810669105,0.0,0.0
1620.0,0.45,0.0,3.5911219842696678,0.0,0.0
1680.0,0.4666666666666667,0.0,3.5911203423798668,0.0,0.0
1740.0,0.48333333333333334,0.0,3.591118876450876,0.0,0.0
1800.0,0.5,0.0,3.5911175260425754,0.0,0.0
1860.0,0.5166666666666667,0.0,3.5911162811651027,0.0,0.0
1920.0,0.5333333333333333,0.0,3.5911151075744776,0.0,0.0
1980.0,0.55,0.0,3.5911140101427375,0.0,0.0
2040.0,0.5666666666666667,0.0,3.591112992932694,0.0,0.0
2100.0,0.5833333333333334,0.0,3.5911120553219105,0.0,0.0
2160.0,0.6,0.0,3.5911111939782456,0.0,0.0
2220.0,0.6166666666666667,0.0,3.591110412707202,0.0,0.0
2280.0,0.6333333333333333,0.0,3.591109709057058,0.0,0.0
2340.0,0.65,0.0,3.591109099553238,0.0,0.0
2400.0,0.6666666666666666,0.0,3.591108494726882,0.0,0.0
2460.0,0.6833333333333333,0.0,3.5911079648790687,0.0,0.0
2520.0,0.7,0.0,3.5911074429935788,0.0,0.0
2580.0,0.7166666666666667,0.0,3.591106981684509,0.0,0.0
2640.0,0.7333333333333333,0.0,3.5911065305658645,0.0,0.0
2700.0,0.75,0.0,3.5911060993604598,0.0,0.0
2760.0,0.7666666666666667,0.0,3.5911056953165597,0.0,0.0
2820.0,0.7833333333333333,0.0,3.5911053292286845,0.0,0.0
2880.0,0.8,0.0,3.5911050097279076,0.0,0.0
2940.0,0.8166666666666667,0.0,3.5911046925420664,0.0,0.0
3000.0,0.8333333333333334,0.0,3.591104412806054,0.0,0.0
3060.0,0.85,0.0,3.591104137047012,0.0,0.0
3120.0,0.8666666666666667,0.0,3.5911038918219518,0.0,0.0
3180.0,0.8833333333333333,0.0,3.591103651733449,0.0,0.0
3240.0,0.9,0.0,3.591103421696623,0.0,0.0
3300.0,0.9166666666666666,0.0,3.591103205446747,0.0,0.0
3360.0,0.9333333333333333,0.0,3.5911030085432096,0.0,0.0
3420.0,0.95,0.0,3.591102835618949,0.0,0.0
3480.0,0.9666666666666667,0.0,3.5911026638863603,0.0,0.0
3540.0,0.9833333333333333,0.0,3.59110251156645,0.0,0.0
3600.0,1.0,0.0,3.591102361308063,0.0,0.0
3660.0,1.0166666666666666,0.0,3.5911022318829735,0.0,0.0
3720.0,1.0333333333333334,0.0,3.5911021059625523,0.0,0.0
3780.0,1.05,0.0,3.5911019800421307,0.0,0.0
3840.0,1.0666666666666667,0.0,3.591101860145486,0.0,0.0
3900.0,1.0833333333333333,0.0,3.5911017505387335,0.0,0.0
3960.0,1.1,0.0,3.5911016537487566,0.0,0.0
4020.0,1.1166666666666667,0.0,3.5911015575957514,0.0,0.0
4080.0,1.1333333333333333,0.0,3.5911014800098484,0.0,0.0
4140.0,1.15,0.0,3.5911014043956735,0.0,0.0
4200.0,1.1666666666666667,0.0,3.591101328781498,0.0,0.0
4260.0,1.1833333333333333,0.0,3.5911012531673223,0.0,0.0
4320.0,1.2,0.0,3.5911011806535447,0.0,0.0
4380.0,1.2166666666666666,0.0,3.5911011119361493,0.0,0.0
4440.0,1.2333333333333334,0.0,3.5911010488946085,0.0,0.0
4500.0,1.25,0.0,3.5911009929739146,0.0,0.0
4560.0,1.2666666666666666,0.0,3.5911009374071527,0.0,0.0
4620.0,1.2833333333333334,0.0,3.5911008922413368,0.0,0.0
4680.0,1.3,0.0,3.591100848180047,0.0,0.0
4740.0,1.3166666666666667,0.0,3.5911008041187564,0.0,0.0
4800.0,1.3333333333333333,0.0,3.5911007600574667,0.0,0.0
4860.0,1.35,0.0,3.5911007177283,0.0,0.0
4920.0,1.3666666666666667,0.0,3.5911006775516277,0.0,0.0
4980.0,1.3833333333333333,0.0,3.591100640566512,0.0,0.0
5040.0,1.4,0.0,3.5911006076212812,0.0,0.0
5100.0,1.4166666666666667,0.0,3.59110057487686,0.0,0.0
5160.0,1.4333333333333333,0.0,3.5911005480961355,0.0,0.0
5220.0,1.45,0.0,3.591100521948726,0.0,0.0
5280.0,1.4666666666666666,0.0,3.5911004958013146,0.0,0.0
5340.0,1.4833333333333334,0.0,3.591100469653905,0.0,0.0
5400.0,1.5,0.0,3.5911004445028536,0.0,0.0
5460.0,1.5166666666666666,0.0,3.591100420580518,0.0,0.0
5520.0,1.5333333333333334,0.0,3.591100398507649,0.0,0.0
5580.0,1.55,0.0,3.5911003787651223,0.0,0.0
5640.0,1.5666666666666667,0.0,3.591100359138421,0.0,0.0
5700.0,1.5833333333333333,0.0,3.5911003429937747,0.0,0.0
5760.0,1.6,0.0,3.5911003272189053,0.0,0.0
5820.0,1.6166666666666667,0.0,3.5911003114440354,0.0,0.0
5880.0,1.6333333333333333,0.0,3.5911002956691656,0.0,0.0
5940.0,1.65,0.0,3.591100280478294,0.0,0.0
6000.0,1.6666666666666667,0.0,3.59110026601365,0.0,0.0
6060.0,1.6833333333333333,0.0,3.5911002526264406,0.0,0.0
6120.0,1.7,0.0,3.5911002406181316,0.0,0.0
6180.0,1.7166666666666666,0.0,3.59110022867838,0.0,0.0
6240.0,1.7333333333333334,0.0,3.5911002188105647,0.0,0.0
6300.0,1.75,0.0,3.591100209162777,0.0,0.0
6360.0,1.7666666666666666,0.0,3.5911001995149903,0.0,0.0
6420.0,1.7833333333333334,0.0,3.5911001898672037,0.0,0.0
6480.0,1.8,0.0,3.5911001805637004,0.0,0.0
6540.0,1.8166666666666667,0.0,3.5911001716995212,0.0,0.0
6600.0,1.8333333333333333,0.0,3.591100163462679,0.0,0.0
6660.0,1.85,0.0,3.5911001560705387,0.0,0.0
6720.0,1.8666666666666667,0.0,3.591100148720437,0.0,0.0
6780.0,1.8833333333333333,0.0,3.591100142616357,0.0,0.0
6840.0,1.9,0.0,3.5911001366446,0.0,0.0
6900.0,1.9166666666666667,0.0,3.5911001306728427,0.0,0.0
6960.0,1.9333333333333333,0.0,3.5911001247010836,0.0,0.0
7020.0,1.95,0.0,3.59110011893413,0.0,0.0
7080.0,1.9666666666666666,0.0,3.5911001134340403,0.0,0.0
7140.0,1.9833333333333334,0.0,3.591100108319093,0.0,0.0
7200.0,2.0,0.0,3.5911001034660694,0.0,0.0
7200.000000001,2.000000000000278,-0.16666666666666666,3.59572670782784,0.0,1.0
7260.0,2.0166666666666666,-0.16666666666666666,3.5979961693588525,0.0,1.0
7320.0,2.033333333333333,-0.16666666666666666,3.5989417513169295,0.0,1.0
7380.0,2.05,-0.16666666666666666,3.599668831917449,0.0,1.0
7410.143143658663,2.0583730954607398,-0.16666666666666666,3.5999900000000005,0.0,1.0
7410.143143659663,2.0583730954610173,0.0,3.595395514550029,0.0,2.0
7470.143143658663,2.0750397621274064,0.0,3.593728015674217,0.0,2.0
7530.143143658663,2.091706428794073,0.0,3.5933276422609675,0.0,2.0
7590.143143658663,2.1083730954607396,0.0,3.593106976133167,0.0,2.0
7650.143143658663,2.125039762127406,0.0,3.5929637827733645,0.0,2.0
7710.143143658663,2.141706428794073,0.0,3.5928634407368123,0.0,2.0
7770.143143658663,2.1583730954607394,0.0,3.5927891258902553,0.0,2.0
7830.143143658663,2.1750397621274065,0.0,3.592732100273981,0.0,2.0
7890.143143658663,2.191706428794073,0.0,3.592687077191045,0.0,2.0
7950.143143658663,2.2083730954607397,0.0,3.5926510349577927,0.0,2.0
8010.143143658663,2.2250397621274063,0.0,3.5926217925367467,0.0,2.0
8070.143143658663,2.241706428794073,0.0,3.5925980472066823,0.0,2.0
8130.143143658663,2.2583730954607395,0.0,3.592577853719024,0.0,2.0
8190.143143658663,2.275039762127406,0.0,3.592560705822944,0.0,2.0
8250.143143658663,2.291706428794073,0.0,3.5925461591046295,0.0,2.0
8310.143143658663,2.3083730954607398,0.0,3.5925337845793894,0.0,2.0
8370.143143658663,2.3250397621274064,0.0,3.592523208680479,0.0,2.0
8430.143143658663,2.341706428794073,0.0,3.5925141792233606,0.0,2.0
8490.143143658663,2.3583730954607396,0.0,3.592506435942855,0.0,2.0
8550.143143658663,2.375039762127406,0.0,3.592499722053361,0.0,2.0
8610.143143658663,2.391706428794073,0.0,3.592493964117163,0.0,2.0
8670.143143658663,2.4083730954607394,0.0,3.592488972397313,0.0,2.0
8730.143143658663,2.4250397621274065,0.0,3.5924844829305727,0.0,2.0
8790.143143658663,2.441706428794073,0.0,3.592480494295164,0.0,2.0
8850.143143658663,2.4583730954607397,0.0,3.592476946554884,0.0,2.0
8910.143143658663,2.4750397621274063,0.0,3.592473826159217,0.0,2.0
8970.143143658663,2.491706428794073,0.0,3.5924710456544653,0.0,2.0
9030.143143658663,2.5083730954607395,0.0,3.5924686127501957,0.0,2.0
9090.143143658663,2.525039762127406,0.0,3.5924664902596697,0.0,2.0
9150.143143658663,2.541706428794073,0.0,3.592464652272628,0.0,2.0
9210.143143658663,2.5583730954607398,0.0,3.592463067588025,0.0,2.0
9270.143143658663,2.5750397621274064,0.0,3.5924616430034257,0.0,2.0
9330.143143658663,2.591706428794073,0.0,3.5924603606597407,0.0,2.0
9390.143143658663,2.6083730954607396,0.0,3.592459171219362,0.0,2.0
9450.143143658663,2.625039762127406,0.0,3.5924580806366855,0.0,2.0
9510.143143658663,2.641706428794073,0.0,3.5924570910342695,0.0,2.0
9570.143143658663,2.6583730954607394,0.0,3.5924562018724577,0.0,2.0
9630.143143658663,2.6750397621274065,0.0,3.5924554060550458,0.0,2.0
9690.143143658663,2.691706428794073,0.0,3.59245470375349,0.0,2.0
9750.143143658663,2.7083730954607397,0.0,3.592454087941936,0.0,2.0
9810.143143658663,2.7250397621274063,0.0,3.5924535719086967,0.0,2.0
9870.143143658663,2.741706428794073,0.0,3.5924530608295573,0.0,2.0
9930.143143658663,2.7583730954607395,0.0,3.5924526260052425,0.0,2.0
9990.143143658663,2.775039762127406,0.0,3.592452199278786,0.0,2.0
10050.143143658663,2.791706428794073,0.0,3.5924518317758167,0.0,2.0
10110.143143658663,2.8083730954607398,0.0,3.592451474235678,0.0,2.0
10170.143143658663,2.8250397621274064,0.0,3.592451135953584,0.0,2.0
10230.143143658663,2.841706428794073,0.0,3.5924508234568213,0.0,2.0
10290.143143658663,2.8583730954607396,0.0,3.592450546209654,0.0,2.0
10350.143143658663,2.875039762127406,0.0,3.5924503104953613,0.0,2.0
10410.143143658663,2.891706428794073,0.0,3.592450076843753,0.0,2.0
10470.143143658663,2.9083730954607394,0.0,3.592449875507237,0.0,2.0
10530.143143658663,2.9250397621274065,0.0,3.5924496776024117,0.0,2.0
10590.143143658663,2.941706428794073,0.0,3.5924495127329474,0.0,2.0
10650.143143658663,2.9583730954607397,0.0,3.5924493534208337,0.0,2.0
10710.143143658663,2.9750397621274063,0.0,3.5924491941087204,0.0,2.0
10770.143143658663,2.991706428794073,0.0,3.592449044153706,0.0,2.0
10830.143143658663,3.0083730954607395,0.0,3.5924489099117265,0.0,2.0
10890.143143658663,3.025039762127406,0.0,3.5924487945263697,0.0,2.0
10950.143143658663,3.041706428794073,0.0,3.592448680077747,0.0,2.0
11010.143143658663,3.0583730954607398,0.0,3.5924485728141073,0.0,2.0
